state,county,date_local,PM2.5,O3,SO2,NO2,PM10,CO,tempC,humidity,windspeedKmph,pressure,uvIndex,Confirmed,New Cases,
PA,Monroe,4/6/2020,,0.03187325,,,,,14.97142857,58.82857143,9.228571429,1017.942857,4,572,44,0.076923077
PA,Monroe,4/7/2020,,0.03953775,,,,,15.97142857,65.17142857,5.771428571,1011.257143,3.971428571,610,38,0.062295082
PA,Monroe,4/8/2020,,0.0336395,,,,,17.94285714,79.68571429,9.514285714,1001,3.971428571,671,61,0.090909091
PA,Monroe,4/9/2020,,0.0406835,,,,,13.65714286,77.57142857,17.05714286,994.2571429,2.685714286,716,45,0.062849162
PA,Monroe,4/10/2020,,0.03765375,,,,,6.171428571,66.68571429,23.2,998.7428571,1.257142857,752,36,0.04787234
PA,Monroe,4/11/2020,,0.035171,,,,,9.885714286,56.74285714,13.77142857,1014.285714,3,774,22,0.028423773
PA,Monroe,4/12/2020,,0.04129175,,,,,17.68571429,66.2,8.857142857,1019,3.742857143,795,21,0.026415094
PA,Monroe,4/13/2020,,0.041123,,,,,17.71428571,90,26.65714286,1005.028571,4,816,21,0.025735294
PA,Monroe,4/14/2020,,0.04248625,,,,,11.4,62.17142857,11.34285714,1018,2,847,31,0.036599764
PA,Monroe,4/15/2020,,0.0401425,,,,,8.714285714,57.54285714,10.68571429,1015.285714,3,872,25,0.028669725
PA,Monroe,4/16/2020,,0.0385955,,,,,5.971428571,60.91428571,13.65714286,1019.971429,1.2,898,26,0.028953229
PA,Monroe,4/17/2020,,0.0381015,,,,,7.885714286,70.62857143,8.4,1021.228571,1.257142857,929,31,0.033369214
PA,Monroe,4/18/2020,,0.03269875,,,,,7.857142857,85.54285714,10.6,1009.057143,1.714285714,943,14,0.014846235
PA,Monroe,4/19/2020,,0.04157225,,,,,12.97142857,70.42857143,13.54285714,1011,2.514285714,963,20,0.020768432
PA,Monroe,4/20/2020,,0.034643,,,,,12.88571429,64.91428571,9,1005.057143,2.028571429,970,7,0.007216495
PA,Monroe,4/21/2020,,0.035585,,,,,10.77142857,73.91428571,15,1002.257143,2.228571429,995,25,0.025125628
PA,Monroe,4/22/2020,,0.03388775,,,,,8.685714286,49.17142857,17.74285714,1012.971429,2.685714286,1015,20,0.019704433
PA,Monroe,4/23/2020,,0.03222975,,,,,12.17142857,64.4,6.057142857,1016,2,1024,9,0.008789063
PA,Monroe,4/24/2020,,0.027084,,,,,6,96.74285714,9.285714286,1008.257143,1.314285714,1037,13,0.012536162
PA,Monroe,4/25/2020,,0.03284675,,,,,15.68571429,78.85714286,6.4,1017,3,1054,17,0.016129032
PA,Monroe,4/26/2020,,0.03948875,,,,,6.714285714,92.51428571,14.6,1010.8,2,1065,11,0.010328638
PA,Monroe,4/27/2020,,0.035435,,,,,5.028571429,94.51428571,11.42857143,1014.057143,1.228571429,1083,18,0.016620499
PA,Monroe,4/28/2020,,0.03657025,,,,,15.71428571,70.82857143,7.828571429,1020,4,1097,14,0.012762078
PA,Monroe,4/29/2020,,0.0370415,,,,,12.94285714,85,14.2,1020.285714,2.257142857,1111,14,0.01260126
PA,Monroe,4/30/2020,,0.04083075,,,,,15.17142857,93.6,24.74285714,1011.742857,3.257142857,1127,16,0.014196983
PA,Monroe,5/1/2020,,,,,,,15.94285714,88.94285714,8.571428571,1006.571429,3.2,1147,20,0.017436792
PA,Monroe,5/2/2020,,,,,,,19.51428571,66.2,12.08571429,1014.257143,5,1165,18,0.015450644
PA,Monroe,5/3/2020,,,,,,,22.8,75.85714286,11.28571429,1007.971429,5.085714286,1172,7,0.005972696
PA,Monroe,5/4/2020,,,,,,,14.97142857,70.31428571,14.28571429,1008.114286,3,1173,1,0.000852515
PA,Monroe,5/5/2020,,,,,,,13.91428571,57.65714286,10.17142857,1013.857143,3.628571429,1186,13,0.010961214
PA,Monroe,5/6/2020,,,,,,,9.885714286,78.94285714,9.685714286,1010,2,1190,4,0.003361345
PA,Monroe,5/7/2020,,,,,,,15.74285714,66.8,12.08571429,1009.114286,3.971428571,1194,4,0.003350084
PA,Monroe,5/8/2020,,,,,,,10.34285714,87.97142857,8.171428571,1008,2,1198,4,0.003338898
PA,Monroe,5/9/2020,,,,,,,6.857142857,58.02857143,20.74285714,1013.028571,1,1206,8,0.006633499
PA,Monroe,5/10/2020,,,,,,,13.74285714,63.34285714,14.88571429,1017.971429,3.8,1218,12,0.009852217
PA,Monroe,5/11/2020,,,,,,,11.08571429,82.97142857,13.91428571,1011.971429,2.314285714,1224,6,0.004901961
PA,Monroe,5/12/2020,,,,,,,12.02857143,58.05714286,14.91428571,1018.828571,2.942857143,1229,5,0.004068348
PA,Monroe,5/13/2020,,,,,,,14.77142857,57.37142857,8.285714286,1026,4,1228,-1,-0.000814332
PA,Monroe,5/14/2020,,,,,,,18.05714286,69.57142857,8.542857143,1024,3,1240,12,0.009677419
PA,Monroe,5/15/2020,,,,,,,24,85.8,17.2,1013.314286,4.942857143,1242,2,0.001610306
PA,Monroe,5/16/2020,,,,,,,24.22857143,73.97142857,5.314285714,1017,4.457142857,1248,6,0.004807692
PA,Monroe,5/17/2020,,,,,,,22.28571429,84.4,9.314285714,1015,4,1254,6,0.004784689
PA,Monroe,5/18/2020,,,,,,,19.88571429,68.02857143,12.6,1020.028571,4.8,1259,5,0.003971406
PA,Monroe,5/19/2020,,,,,,,18.51428571,60.94285714,15.62857143,1023,4.8,1267,8,0.006314128
PA,Monroe,5/20/2020,,,,,,,17.57142857,53.82857143,12.71428571,1029.028571,3,1278,11,0.008607199
PA,Monroe,5/21/2020,,,,,,,19.74285714,67.57142857,6.514285714,1028,4.942857143,1291,13,0.010069713
PA,Monroe,5/22/2020,,,,,,,22.31428571,87.08571429,4.114285714,1021,4,1295,4,0.003088803
PA,Monroe,5/23/2020,,,,,,,19.97142857,96.34285714,6.171428571,1016.8,4,1302,7,0.005376344
PA,Monroe,5/24/2020,,,,,,,20.6,71.62857143,9.2,1023,5,1304,2,0.001533742
PA,Monroe,5/25/2020,,,,,,,22.6,84.2,5.4,1023,4,1305,1,0.000766284
PA,Monroe,5/26/2020,,,,,,,26.94285714,83.17142857,5.685714286,1022,5.257142857,1305,0,0
PA,Monroe,5/27/2020,,,,,,,25.68571429,84.8,6.542857143,1022.942857,5,1310,5,0.003816794
PA,Monroe,5/28/2020,,,,,,,22.11428571,94.05714286,9.771428571,1020,4.8,1311,1,0.000762777
PA,Monroe,5/29/2020,,,,,,,24.4,93.68571429,10.74285714,1014,5,1315,4,0.003041825
PA,Monroe,5/30/2020,,,,,,,24.82857143,72.8,10.48571429,1013,6,1318,3,0.002276176
PA,Monroe,5/31/2020,,,,,,,17.71428571,57.34285714,14.42857143,1019.571429,4.257142857,1319,1,0.00075815
PA,Montgomery,4/1/2020,3.9116666,0.034,,,,,11.17525773,58.40206186,14.79381443,1009.793814,2.195876289,649,,0
PA,Montgomery,4/2/2020,3.1025,,,,,,10.88659794,52.86597938,25.20618557,1009.123711,3,735,86,0.117006803
PA,Montgomery,4/3/2020,2.4183334,,,,,,12.08247423,66.91752577,22.62886598,1007.793814,2.855670103,875,140,0.16
PA,Montgomery,4/4/2020,3.0183334,,,,,,15.34020619,67.94845361,9.443298969,1016,3,982,107,0.108961303
PA,Montgomery,4/5/2020,7,,,,,,17.20618557,69.08247423,8.195876289,1018,3,1111,129,0.116111611
PA,Montgomery,4/6/2020,5.4116666,,,,,,17.94845361,49.17525773,9.505154639,1017.092784,4.206185567,1230,119,0.096747967
PA,Montgomery,4/7/2020,8.005,,,,,,17.8556701,52.73195876,6.360824742,1012,3.855670103,1359,129,0.094922737
PA,Montgomery,4/8/2020,5.6133334,0.040273,,,,,21.7628866,68.43298969,12.98969072,1001,4.206185567,1521,162,0.106508876
PA,Montgomery,4/9/2020,5.5141666,0.04228575,,,,,18.90721649,60.43298969,23.04123711,995.0103093,3.649484536,1693,172,0.101594802
PA,Montgomery,4/10/2020,3.1025,0.03986325,,,,,9.113402062,48,30.36082474,1000.597938,2,1889,196,0.103758602
PA,Montgomery,4/11/2020,4.6041666,0.03670775,,,,,11.82474227,43.79381443,17.55670103,1015,3,2053,164,0.079883098
PA,Montgomery,4/12/2020,7.7116666,0.0407285,,,,,20.55670103,52.62886598,14.73195876,1019.020619,4.75257732,2164,111,0.0512939
PA,Montgomery,4/13/2020,3.4,0.04096375,,,,,21.95876289,74.44329897,34.6185567,1006.206186,4,2285,121,0.052954048
PA,Montgomery,4/14/2020,4.1,0.04130225,,,,,13.42268041,48.77319588,14.65979381,1018,2.649484536,2354,69,0.02931181
PA,Montgomery,4/15/2020,4.7141666,0.04295425,,,,,10.05154639,46.91752577,13.80412371,1016,3,2475,121,0.048888889
PA,Montgomery,4/16/2020,5.4083334,0.055,,,,,8.845360825,42.79381443,18.49484536,1020.154639,2.701030928,2544,69,0.027122642
PA,Montgomery,4/17/2020,6.413913,,,,,,10.55670103,48.20618557,10.73195876,1022,2,2684,140,0.052160954
PA,Montgomery,4/18/2020,6.9158334,,,,,,10.18556701,69.81443299,13.51546392,1009,2.175257732,2781,97,0.03487954
PA,Montgomery,4/19/2020,7.4191666,0.042534,,,,,15.73195876,52.62886598,13.21649485,1012,3.195876289,2913,132,0.045314109
PA,Montgomery,4/20/2020,5.1022222,0.034505,,,,,14.08247423,55.28865979,10.26804124,1005,3,3040,127,0.041776316
PA,Montgomery,4/21/2020,6.505,0.03649875,,,,,14.22680412,59.40206186,22.30927835,1003.010309,3,3154,114,0.036144578
PA,Montgomery,4/22/2020,3.2125,0.037553,,,,,10.64948454,36.82474227,20.64948454,1014,3,3294,140,0.042501518
PA,Montgomery,4/23/2020,5.6133334,0.033111,,,,,16.5257732,49.41237113,9.422680412,1016,3.020618557,3395,101,0.029749632
PA,Montgomery,4/24/2020,3.4075,0.02407825,,,,,8.917525773,88.63917526,12.84536082,1007,2.010309278,3525,130,0.036879433
PA,Montgomery,4/25/2020,5.715,0.03808275,,,,,18.05154639,63.34020619,7.711340206,1017,3.175257732,3627,102,0.028122415
PA,Montgomery,4/26/2020,3.705,0.0377535,,,,,12.55670103,86.8556701,15.69072165,1008.989691,3,3733,106,0.028395392
PA,Montgomery,4/27/2020,3.0058334,0.035546,,,,,7.175257732,79.26804124,15.48453608,1013.793814,2,3817,84,0.022006812
PA,Montgomery,4/28/2020,4.5158334,0.03606575,,,,,16.75257732,57.53608247,9.567010309,1021,4,4043,226,0.055899085
PA,Montgomery,4/29/2020,6.0058334,0.039897,,,,,16.98969072,72.17525773,17.15463918,1019.907216,3,4177,134,0.032080441
PA,Montgomery,4/30/2020,6.1083334,0.04117925,,,,,18.28865979,80.13402062,26.90721649,1011.103093,4,4307,130,0.030183422
PA,Montgomery,5/1/2020,,,,,,,19.64948454,72.1443299,12.90721649,1006.082474,4,4406,99,0.02246936
PA,Montgomery,5/2/2020,,,,,,,20.75257732,54.08247423,13.60824742,1015,4.979381443,4487,81,0.018052151
PA,Montgomery,5/3/2020,,,,,,,23.34020619,64.92783505,15.54639175,1008.010309,5.773195876,4552,65,0.014279438
PA,Montgomery,5/4/2020,,,,,,,18.7628866,53.80412371,18.57731959,1008.082474,4.195876289,4645,93,0.020021529
PA,Montgomery,5/5/2020,,,,,,,16.87628866,41.11340206,10.4742268,1013.979381,3.979381443,4687,42,0.008960956
PA,Montgomery,5/6/2020,,,,,,,10.86597938,62.48453608,10.7628866,1008.989691,2.865979381,4827,140,0.029003522
PA,Montgomery,5/7/2020,,,,,,,16.83505155,48.79381443,15.34020619,1010,4.175257732,4915,88,0.017904374
PA,Montgomery,5/8/2020,,,,,,,15.19587629,65.6185567,13.37113402,1008,3,5037,122,0.024220766
PA,Montgomery,5/9/2020,,,,,,,8.81443299,40.3814433,25.02061856,1014.061856,2.494845361,5116,79,0.015441751
PA,Montgomery,5/10/2020,,,,,,,15.62886598,42.79381443,17.89690722,1019.010309,3.989690722,5260,144,0.027376426
PA,Montgomery,5/11/2020,,,,,,,12.86597938,61.6185567,20.3814433,1013,3,5292,32,0.006046863
PA,Montgomery,5/12/2020,,,,,,,13.81443299,49.92783505,19.75257732,1019.061856,3.917525773,5442,150,0.027563396
PA,Montgomery,5/13/2020,,,,,,,16.12371134,46.19587629,8.845360825,1026,4,5513,71,0.01287865
PA,Montgomery,5/14/2020,,,,,,,19.39175258,55.45360825,11.69072165,1024.020619,4,5583,70,0.012538062
PA,Montgomery,5/15/2020,,,,,,,26.73195876,72.50515464,19.12371134,1015,5,5697,114,0.020010532
PA,Montgomery,5/16/2020,,,,,,,25.49484536,60.50515464,8.041237113,1017,5.917525773,5797,100,0.017250302
PA,Montgomery,5/17/2020,,,,,,,28.54639175,70.36082474,15.7628866,1015.020619,5.175257732,5872,75,0.01277248
PA,Montgomery,5/18/2020,,,,,,,18.86597938,57.45360825,16.78350515,1019,4,6012,140,0.02328676
PA,Montgomery,5/19/2020,,,,,,,18.89690722,42.22680412,24.22680412,1022,5,6063,51,0.008411677
PA,Montgomery,5/20/2020,,,,,,,16.67010309,44.53608247,19.53608247,1028.989691,3.020618557,6154,91,0.01478713
PA,Montgomery,5/21/2020,,,,,,,21.81443299,60.3814433,9.670103093,1028,5,6268,114,0.01818762
PA,Montgomery,5/22/2020,,,,,,,20.59793814,82.21649485,7.134020619,1020.247423,4,6366,98,0.015394282
PA,Montgomery,5/23/2020,,,,,,,23.42268041,81.74226804,8.494845361,1016,4.773195876,6464,98,0.015160891
PA,Montgomery,5/24/2020,,,,,,,20.95876289,64.7628866,11.88659794,1023,4,6525,61,0.009348659
PA,Montgomery,5/25/2020,,,,,,,26.20618557,69.92783505,7.917525773,1023,5,6576,51,0.007755474
PA,Montgomery,5/26/2020,,,,,,,29.73195876,67.50515464,6.81443299,1022.917526,6.835051546,6598,22,0.003334344
PA,Montgomery,5/27/2020,,,,,,,26.11340206,70.10309278,9.319587629,1023,5,6738,140,0.020777679
PA,Montgomery,5/28/2020,,,,,,,24.98969072,82.37113402,15.28865979,1020,5,6811,73,0.010717956
PA,Montgomery,5/29/2020,,,,,,,27.77319588,80.1443299,16.36082474,1014.917526,5.206185567,6906,95,0.013756154
PA,Montgomery,5/30/2020,,,,,,,26.78350515,57.09278351,13.39175258,1013,6.195876289,7006,100,0.01427348
PA,Montgomery,5/31/2020,,,,,,,19.75257732,44.8556701,17.50515464,1019.082474,5,7061,55,0.007789265
PA,Northampton,4/1/2020,5.1008334,0.03800275,1.0023438,,,,10.40740741,73.07407407,11.74074074,1010,2,312,,0
PA,Northampton,4/2/2020,3.2125,0.04192625,0.9992754,,,,9.185185185,64.92592593,22.74074074,1009.111111,2.259259259,378,66,0.174603175
PA,Northampton,4/3/2020,2.7116666,0.02989475,0.9581368,,,,12.03703704,76.11111111,21.25925926,1007.592593,2.185185185,466,88,0.188841202
PA,Northampton,4/4/2020,3.9041666,0.029064,0.9985508,,,,13.96296296,78.88888889,6.888888889,1016,3,588,122,0.207482993
PA,Northampton,4/5/2020,10.115,0.028438,1.0353828,,,,16.44444444,78.81481481,6.296296296,1017.703704,3,636,48,0.075471698
PA,Northampton,4/6/2020,5.5175,0.0276645,1.0893802,,,,15.96296296,58.59259259,9.296296296,1017.592593,4,716,80,0.111731844
PA,Northampton,4/7/2020,8.9158334,0.03326825,1.213975,,,,17,63.51851852,5.296296296,1012,3.62962963,774,58,0.074935401
PA,Northampton,4/8/2020,6.105,0.0315435,1.0354864,,,,19.48148148,77.81481481,11.81481481,1001,4,857,83,0.096849475
PA,Northampton,4/9/2020,5.8091666,0.04012275,1.002174,,,,16.7037037,73.07407407,20.37037037,995,3,949,92,0.096944152
PA,Northampton,4/10/2020,3.215,0.03842225,1,,,,7.703703704,62.07407407,26.55555556,999.2962963,2,994,45,0.04527163
PA,Northampton,4/11/2020,4.0133334,0.03226775,0.9927536,,,,10.7037037,55.37037037,15.14814815,1014.777778,3,1039,45,0.043310876
PA,Northampton,4/12/2020,9.1183334,0.03771325,1,,,,18.66666667,63.2962963,11.55555556,1019,3.259259259,1082,43,0.03974122
PA,Northampton,4/13/2020,4.04375,0.045,1,,,,19.33333333,87.22222222,31.85185185,1005.666667,4,1130,48,0.042477876
PA,Northampton,4/14/2020,3.7091666,0.0417415,0.80215175,,,,11.37037037,61.33333333,12.74074074,1018,2,1176,46,0.039115646
PA,Northampton,4/15/2020,13.1066666,0.04019825,0.9374806,,,,9,58.88888889,12.55555556,1015.777778,3,1251,75,0.059952038
PA,Northampton,4/16/2020,5.4041666,0.03434575,0.565652,,,,7.185185185,58.55555556,14.96296296,1020,1.666666667,1296,45,0.034722222
PA,Northampton,4/17/2020,8.3066666,0.0322235,1.0303104,,,,8.888888889,67.96296296,8.888888889,1021.888889,2,1335,39,0.029213483
PA,Northampton,4/18/2020,6.5091666,0.02905925,0.9487164,,,,8.592592593,82.92592593,11.85185185,1009,2,1396,61,0.043696275
PA,Northampton,4/19/2020,7.6,0.03539925,1.0324844,,,,14,67.07407407,14.03703704,1011.259259,3,1441,45,0.031228314
PA,Northampton,4/20/2020,,0.0310615,1.2909794,,,,13.88888889,64.33333333,9.074074074,1005,2.666666667,1469,28,0.019060585
PA,Northampton,4/21/2020,,0.03331,1.002174,,,,13.59259259,71.77777778,17.7037037,1003,2.925925926,1544,75,0.04857513
PA,Northampton,4/22/2020,,0.03179325,0.9631216,,,,9.259259259,49.03703704,19,1013.296296,3,1591,47,0.029541169
PA,Northampton,4/23/2020,,0.0299225,1.4796688,,,,14.22222222,66.74074074,6.666666667,1016,2.259259259,1656,65,0.039251208
PA,Northampton,4/24/2020,,0.02243525,0.8652794,,,,6.777777778,95.85185185,11.25925926,1008,2,1716,60,0.034965035
PA,Northampton,4/25/2020,,0.03285825,1,,,,16.25925926,74.88888889,7.074074074,1017,3,1780,64,0.035955056
PA,Northampton,4/26/2020,,0.03482225,0.9588614,,,,8.888888889,92.18518519,17.03703704,1010.222222,2,1813,33,0.018201875
PA,Northampton,4/27/2020,,0.03235825,0.9523396,,,,6.037037037,92.22222222,13.07407407,1014,1.777777778,1834,21,0.011450382
PA,Northampton,4/28/2020,5.3,0.031036,1.0014492,,,,15.96296296,71.7037037,8.296296296,1020,4,1970,136,0.069035533
PA,Northampton,4/29/2020,6.5066666,0.0329205,1.0007326,,,,14.2962963,81.62962963,17.14814815,1020.222222,3,2008,38,0.018924303
PA,Northampton,4/30/2020,4.4166666,0.03811025,0.598644,,,,16.51851852,89.66666667,26.22222222,1011.37037,4,2050,42,0.020487805
PA,Northampton,5/1/2020,,,,,,,16.77777778,87.55555556,9.592592593,1006.111111,3.777777778,2103,53,0.025202092
PA,Northampton,5/2/2020,,,,,,,19.40740741,67.88888889,12.03703704,1014.592593,5,2182,79,0.036205316
PA,Northampton,5/3/2020,,,,,,,22.96296296,77.37037037,12.55555556,1008,5.666666667,2214,32,0.014453478
PA,Northampton,5/4/2020,,,,,,,15.92592593,68.37037037,16.66666667,1008.111111,3.259259259,2240,26,0.011607143
PA,Northampton,5/5/2020,,,,,,,14.66666667,57.62962963,9.777777778,1013.592593,3.777777778,2279,39,0.017112769
PA,Northampton,5/6/2020,,,,,,,10.22222222,75.59259259,10.2962963,1009.518519,2,2313,34,0.014699524
PA,Northampton,5/7/2020,,,,,,,15.88888889,65.85185185,13.11111111,1009.37037,4,2355,42,0.017834395
PA,Northampton,5/8/2020,,,,,,,10.81481481,85.18518519,9.074074074,1008,2,2390,35,0.014644351
PA,Northampton,5/9/2020,,,,,,,7.666666667,55.88888889,21.88888889,1013.37037,1,2429,39,0.01605599
PA,Northampton,5/10/2020,,,,,,,13.92592593,61.74074074,16.59259259,1018,3.925925926,2453,24,0.009783938
PA,Northampton,5/11/2020,,,,,,,11.88888889,76.77777778,16.55555556,1012.037037,2.962962963,2465,12,0.004868154
PA,Northampton,5/12/2020,,,,,,,12.88888889,59.62962963,16.92592593,1019,3,2499,34,0.013605442
PA,Northampton,5/13/2020,,,,,,,15,59.18518519,8.481481481,1026,4,2518,19,0.007545671
PA,Northampton,5/14/2020,,,,,,,18.88888889,69.14814815,9.407407407,1024,3,2566,48,0.018706157
PA,Northampton,5/15/2020,,,,,,,24.88888889,84.18518519,18.25925926,1014,5,2600,34,0.013076923
PA,Northampton,5/16/2020,,,,,,,23.88888889,73.03703704,5.888888889,1017,5.666666667,2659,59,0.022188793
PA,Northampton,5/17/2020,,,,,,,24.55555556,83.14814815,12.37037037,1015,4.296296296,2703,44,0.016278209
PA,Northampton,5/18/2020,,,,,,,19.7037037,66.96296296,14.37037037,1020,4.62962963,2727,24,0.00880088
PA,Northampton,5/19/2020,,,,,,,18.22222222,59.14814815,17.92592593,1022.703704,5,2758,31,0.011240029
PA,Northampton,5/20/2020,,,,,,,16.7037037,53.40740741,15.25925926,1029,3,2779,21,0.007556675
PA,Northampton,5/21/2020,,,,,,,20.51851852,71.18518519,7.703703704,1028,5,2814,35,0.012437811
PA,Northampton,5/22/2020,,,,,,,21.03703704,87.81481481,4.481481481,1021,4,2842,28,0.009852217
PA,Northampton,5/23/2020,,,,,,,20.81481481,93.81481481,6.222222222,1016.222222,4,2866,24,0.00837404
PA,Northampton,5/24/2020,,,,,,,20.22222222,73.85185185,9.925925926,1023,4.962962963,2911,45,0.015458605
PA,Northampton,5/25/2020,,,,,,,23,84.22222222,6.185185185,1023,4.259259259,2920,9,0.003082192
PA,Northampton,5/26/2020,,,,,,,27.62962963,82.11111111,5,1022,5.925925926,2933,13,0.004432322
PA,Northampton,5/27/2020,,,,,,,25.85185185,83.48148148,7.037037037,1023,5,2958,25,0.008451657
PA,Northampton,5/28/2020,,,,,,,23.44444444,91.11111111,11.77777778,1020,5,3022,64,0.021178028
PA,Northampton,5/29/2020,,,,,,,25.88888889,90.03703704,12.77777778,1014.185185,5,3045,23,0.007553366
PA,Northampton,5/30/2020,,,,,,,25.11111111,72.88888889,11.40740741,1013,6,3062,17,0.005551927
PA,Northampton,5/31/2020,,,,,,,17.92592593,58.59259259,15.33333333,1019.111111,4.925925926,3083,21,0.006811547
PA,Philadelphia,4/1/2020,,,,,,0.3,11.38372093,54.68604651,15.40697674,1009.011628,2.38372093,1675,,0
PA,Philadelphia,4/2/2020,,,,,,,11.98837209,48.13953488,24.04651163,1009,3,2100,425,0.202380952
PA,Philadelphia,4/3/2020,,,,,,,12.02325581,64.05813953,21.45348837,1007.011628,3,2430,330,0.135802469
PA,Philadelphia,4/4/2020,,,,,,,15.97674419,65.29069767,10.02325581,1016,3,3008,578,0.192154255
PA,Philadelphia,4/5/2020,,,,,,,17.98837209,68.56976744,9.011627907,1018,3,3189,181,0.056757604
PA,Philadelphia,4/6/2020,,,,,,,19.34883721,45.34883721,9.034883721,1017,4.988372093,3728,539,0.144581545
PA,Philadelphia,4/7/2020,,,,,,,18,51.30232558,6.023255814,1012,4,4272,544,0.127340824
PA,Philadelphia,4/8/2020,,,,,,,22.98837209,66.3372093,13.02325581,1001,4.988372093,4777,505,0.105714884
PA,Philadelphia,4/9/2020,,,,,,,19.98837209,56.38372093,23.02325581,995.6046512,4,5029,252,0.050109366
PA,Philadelphia,4/10/2020,,,,,,,9.988372093,43.72093023,29.43023256,1000.616279,2,5521,492,0.089114291
PA,Philadelphia,4/11/2020,,,,,,,12.38372093,39.79069767,17.01162791,1015,3,6022,501,0.083194952
PA,Philadelphia,4/12/2020,,,,,,,21,52.31395349,15.65116279,1019.581395,4.976744186,6386,364,0.056999687
PA,Philadelphia,4/13/2020,,,,,,,22.96511628,72.29069767,34.08139535,1006.988372,4,6813,427,0.062674299
PA,Philadelphia,4/14/2020,,,,,,,14.36046512,43.46511628,14.01162791,1018,3,7130,317,0.044460028
PA,Philadelphia,4/15/2020,,,,,,,10.96511628,45.58139535,13.03488372,1016,3,7441,311,0.041795458
PA,Philadelphia,4/16/2020,,,,,,,9.965116279,38.40697674,19,1020.023256,2.418604651,8045,604,0.075077688
PA,Philadelphia,4/17/2020,,,,,,,11,44.39534884,11.38372093,1022,2,8563,518,0.060492818
PA,Philadelphia,4/18/2020,,,,,,,10.98837209,67.6744186,13.05813953,1009,2.965116279,9014,451,0.050033282
PA,Philadelphia,4/19/2020,,,,,,,16.38372093,50.01162791,14.01162791,1012,3.38372093,9214,200,0.021706099
PA,Philadelphia,4/20/2020,,,,,,,14.96511628,57.47674419,10.02325581,1005,3,9553,339,0.035486235
PA,Philadelphia,4/21/2020,,,,,,,14.98837209,57.94186047,22.41860465,1003.023256,3,10028,475,0.047367371
PA,Philadelphia,4/22/2020,,,,,,,11,32.79069767,20.01162791,1014,3,10028,0,0
PA,Philadelphia,4/23/2020,,,,,,,16.39534884,48.01162791,10.62790698,1016,3,11226,1198,0.106716551
PA,Philadelphia,4/24/2020,,,,,,,10.01162791,87.62790698,12.44186047,1007,2.023255814,11877,651,0.054811821
PA,Philadelphia,4/25/2020,,,,,,,18.96511628,64.34883721,8.023255814,1017,4.546511628,11877,0,0
PA,Philadelphia,4/26/2020,,,,,,,14.56976744,87.22093023,15.36046512,1008.976744,3,12566,689,0.054830495
PA,Philadelphia,4/27/2020,,,,,,,7.965116279,75.70930233,14.45348837,1013.011628,2,12868,302,0.023469071
PA,Philadelphia,4/28/2020,,,,,,,17.38372093,54.02325581,10.02325581,1021,4,13445,577,0.042915582
PA,Philadelphia,4/29/2020,,,,,,,16.44186047,71.94186047,17.02325581,1020,3.581395349,13803,358,0.025936391
PA,Philadelphia,4/30/2020,,,,,,,19.37209302,78.68604651,27.09302326,1011.965116,4,14468,665,0.045963506
PA,Philadelphia,5/1/2020,,,,,,,20.94186047,68.61627907,13.04651163,1006,4,15137,669,0.04419634
PA,Philadelphia,5/2/2020,,,,,,,21.95348837,48.80232558,14,1015,4.395348837,15137,0,0
